data_long1,data_long2,data_long3,data_long4
0.00113761865704194,0.4,5,dldm_R
0.00206151526966251,0.4,6,dm1_R
0.00282703540453253,0.7,1,dm4_R
0.00215268458889924,0.7,2,dm4m_R
0.000797523720822053,0.7,3,dm2_R
0.00647452941460717,0.7,4,dm3_R
0.00131066012585511,0.7,5,dldm_R
0.000119062706007793,0.7,6,dm1_R
5.32311847400183e-05,0,1,dm4_R
0.000313054642774098,0,2,dm4m_R
0.00048081953009605,0,3,dm2_R
0.000793934516497461,0,4,dm3_R
0.000358920554141501,0,5,dldm_R
0.000602237588146892,0,6,dm1_R
0.00274784876598239,0.8,1,dm4_R
0.00530127877804428,0.8,2,dm4m_R
0.0029840096762693,0.8,3,dm2_R
0.0028801140748486,0.8,4,dm3_R
0.00189838621180804,0.8,5,dldm_R
0.0010000575759688,0.8,6,dm1_R
0.000503991606028473,0,1,dm4_R
0.000367713518845013,0,2,dm4m_R
0.0018618147660997,0,3,dm2_R
-0.000496558612391191,0,4,dm3_R
0.00378209198926961,0,5,dldm_R
0.00042322462867496,0,6,dm1_R
0.00301685068951837,0.7,1,dm4_R
0.00426683233658316,0.7,2,dm4m_R
0.00221048690515806,0.7,3,dm2_R
0.00115708715425778,0.7,4,dm3_R
0.00114821456722963,0.7,5,dldm_R
0.00113724247722319,0.7,6,dm1_R
0.00118718022557088,0.4,1,dm4_R
0.0018841788115666,0.4,2,dm4m_R
0.00059780867669127,0.4,3,dm2_R
0.000703704990849588,0.4,4,dm3_R
0.000623887972355688,0.4,5,dldm_R
0.00070460535372841,0.4,6,dm1_R
0.00100107973396094,0,1,dm4_R
0.000449348770028048,0,2,dm4m_R
0.000791617920851959,0,3,dm2_R
0.0035286818259702,0,4,dm3_R
0.000309809844323506,0,5,dldm_R
0.000362336861199501,0,6,dm1_R
0.00140687963558086,0.8,1,dm4_R
0.00275123629593683,0.8,2,dm4m_R
0.000585670548186264,0.8,3,dm2_R
0.000968407573877133,0.8,4,dm3_R
0.00191924747830217,0.8,5,dldm_R
0.000628501846794457,0.8,6,dm1_R
0.00106549569696237,0.4,1,dm4_R
0.00150676648146724,0.4,2,dm4m_R
0.00136223652482585,0.4,3,dm2_R
0.000432545988515319,0.4,4,dm3_R
0.00173944890856855,0.4,5,dldm_R
0.00205597362936206,0.4,6,dm1_R
0.00243451274496879,0.7,1,dm4_R
0.0034585445689771,0.7,2,dm4m_R
0.00178442046147874,0.7,3,dm2_R
0.000958889247858515,0.7,4,dm3_R
0.000397471195979494,0.7,5,dldm_R
-0.000875398581624774,0.7,6,dm1_R
0.000642984631749317,0,1,dm4_R
0.000650376776613539,0,2,dm4m_R
0.00086810780947871,0,3,dm2_R
0.000238006706265431,0,4,dm3_R
0.000593153720862579,0,5,dldm_R
0.00100740050484703,0,6,dm1_R
0.00189056656429543,0.7,1,dm4_R
0.000823381343531636,0.7,2,dm4m_R
0.000920735110962114,0.7,3,dm2_R
0.00174880537719494,0.7,4,dm3_R
0.00191622196731969,0.7,5,dldm_R
8.63806092472437e-05,0.7,6,dm1_R
0.000106122907684375,0.8,1,dm4_R
0.00231850199681416,0.8,2,dm4m_R
0.000475456001759162,0.8,3,dm2_R
0.00263046403553022,0.8,4,dm3_R
-0.0016545407634536,0.8,5,dldm_R
-8.10820883712109e-05,0.8,6,dm1_R
0.00179615729588368,0.4,1,dm4_R
0.00200610532480942,0.4,2,dm4m_R
0.000397058283344346,0.4,3,dm2_R
0.000427045087513976,0.4,4,dm3_R
0.000483080194401652,0.4,5,dldm_R
0.00056468543470368,0.4,6,dm1_R
0.00109101381670104,0.7,1,dm4_R
0.00154768976274001,0.7,2,dm4m_R
0.0013987072786969,0.7,3,dm2_R
0.000837634507484995,0.7,4,dm3_R
0.00101373043766307,0.7,5,dldm_R
0.00102751558915233,0.7,6,dm1_R
0.000867762532945842,0.4,1,dm4_R
0.000984763491772214,0.4,2,dm4m_R
0.000795336886315047,0.4,3,dm2_R
0.00114336056993443,0.4,4,dm3_R
0.000991897070976121,0.4,5,dldm_R
0.00154142055354753,0.4,6,dm1_R
0.00305282334709816,0.8,1,dm4_R
0.00256032417526426,0.8,2,dm4m_R
0.0037239608984005,0.8,3,dm2_R
0.0015848037971361,0.8,4,dm3_R
0.000940773055592869,0.8,5,dldm_R
0.000420966995569496,0.8,6,dm1_R
0.00319937431043872,0,1,dm4_R
0.0026401085063407,0,2,dm4m_R
0.00352387632045545,0,3,dm2_R
0.00476044438919456,0,4,dm3_R
0.00413776073739702,0,5,dldm_R
0.00294518518057102,0,6,dm1_R
0.000586512055972232,0,1,dm4_R
0.000596374004213627,0,2,dm4m_R
0.000590361528676737,0,3,dm2_R
0.000574078378369314,0,4,dm3_R
0.000540406457859382,0,5,dldm_R
0.000439540391002899,0,6,dm1_R
0.00149879041026402,0.8,1,dm4_R
0.0015975174021971,0.8,2,dm4m_R
0.00202434622889441,0.8,3,dm2_R
0.000807784617748742,0.8,4,dm3_R
0.000427467227656697,0.8,5,dldm_R
0.000755356228320382,0.8,6,dm1_R
0.00962079551907677,0.7,1,dm4_R
0.00784868059872468,0.7,2,dm4m_R
0.00838060300140592,0.7,3,dm2_R
0.00970200721180119,0.7,4,dm3_R
0.0103781477492428,0.7,5,dldm_R
0.00631360432064024,0.7,6,dm1_R
0.00159815771218726,0.4,1,dm4_R
0.00209094202371812,0.4,2,dm4m_R
0.000611628083059619,0.4,3,dm2_R
0.000854385160065263,0.4,4,dm3_R
0.00127523351085689,0.4,5,dldm_R
0.000817335658262807,0.4,6,dm1_R
0.00200692951743667,0.4,1,dm4_R
0.00155813765176952,0.4,2,dm4m_R
0.00130986252245777,0.4,3,dm2_R
0.00115079632683029,0.4,4,dm3_R
0.000724603623204765,0.4,5,dldm_R
0.00410472875699905,0.4,6,dm1_R
0.00191002715947087,0.7,1,dm4_R
0.00138576886952351,0.7,2,dm4m_R
0.00105126916978154,0.7,3,dm2_R
0.000665915462810134,0.7,4,dm3_R
0.000331967389601484,0.7,5,dldm_R
0.00068233546674977,0.7,6,dm1_R
0.00371872753273448,0.8,1,dm4_R
0.00531101552719766,0.8,2,dm4m_R
0.00159809652658323,0.8,3,dm2_R
0.00133614139418609,0.8,4,dm3_R
0.00145453070657412,0.8,5,dldm_R
0.001238783529303,0.8,6,dm1_R
0.00454877455230401,0,1,dm4_R
0.00369406326457492,0,2,dm4m_R
0.00219207750949507,0,3,dm2_R
0.00480149558215229,0,4,dm3_R
0.00192258355755021,0,5,dldm_R
0.00126533460001162,0,6,dm1_R
0.0023395276319771,0,1,dm4_R
0.00286004273369855,0,2,dm4m_R
0.00174655720697826,0,3,dm2_R
0.00152140992181685,0,4,dm3_R
0.00045107150674308,0,5,dldm_R
0.00109365186762684,0,6,dm1_R
-1.70808019034157e-05,0.4,1,dm4_R
0.00184934057927817,0.4,2,dm4m_R
0.000241429124081661,0.4,3,dm2_R
-0.00220517758875944,0.4,4,dm3_R
9.56852816514091e-05,0.4,5,dldm_R
0.000532171542932025,0.4,6,dm1_R
0.00289464887541032,0.8,1,dm4_R
0.00291666165862583,0.8,2,dm4m_R
0.00202744285298648,0.8,3,dm2_R
0.000603291834020824,0.8,4,dm3_R
0.000637835516894698,0.8,5,dldm_R
